id,season,episode,scene,line_text,speaker,deleted
43276,7,17,2,[Pam kisses Jim on the cheek] Eleven months.,Jim,False
43277,7,17,2,Perhaps.,Dwight,False
43278,7,17,2,Okay now really think hard about this one:  One year.,Jim,False
43279,7,17,2,I can see that as a very real possibility.,Dwight,False
43280,7,17,2,"[time has obviously passed, as everyone is gone except Jim and Dwight] Four hundred and ninety-four months?",Jim,False
43281,7,17,2,I can see that happening.,Dwight,False
43282,7,17,2,Four hundred and ninety-FIVE months. That's just...,Jim,False
43284,7,17,3,Still not seeing the problem here.,Michael,False
43286,7,17,4,"It was the best of times, it was the awesomest of times. And now Packer wants to come home. And ohh, look who's here to sign off on it! My boo, Holly.",Michael,False
43288,7,17,5,Hi. [Holly and Michael kiss],Michael,False
43293,7,17,5,"Oh, Michael! This'll be just us.",Michael,False
43294,7,17,5,"Oh, yes yes yes yes. Just so you know, he's at his funniest when you've given him five shots.",Michael,False
43296,7,17,5,And it also helps if you've had five shots.,Michael,False
43298,7,17,5,Whoa!,Michael,False
43299,7,17,5,[to Michael] Why is Packer back?,Jim,False
43300,7,17,5,Is Packer here?,Michael,False
43301,7,17,5,Why's he talking to Holly?,Dwight,False
43302,7,17,5,"[peering into conference room] Don't know, don't care.",Michael,False
43305,7,17,5,"[sees Holly and Todd shaking hands in the conference room] Yes! The Pack is back! Ladies and gentlemen, I would like to introduce you to a man who needs no introduction, probably because most of you have done it with him. Just kidding he wouldn't be interested in any of you. In all seriousness, Todd Packer, is a permanent salesman at this branch. And I would like to invite you to welcome him with open arms.",Michael,False
43306,7,17,5,Yes!,Kevin,False
43307,7,17,5,What!?,Jim,False
43309,7,17,5,Nice! We got burned!,Kevin,False
43310,7,17,5,"You did! You got burned, because Packer's back! Packer is turning in his car for a desk. He is turning in his condoms, for a condominium! Although he's probably going to have to use condoms from here on out.",Michael,False
43311,7,17,5,"[seething] Holly, you approved this?",Dwight,False
43313,7,17,5,You did approve it?,Jim,False
43315,7,17,5,What don't you understand about the word approved? It seems some of you don't know what the word approved means.,Kevin,False
43316,7,17,6,I have very little patience for stupidity.,Kevin,False
43320,7,17,8,"I got Erin a new computer, because the one at reception sucked. I should know. And I don't wanna say the other one was old, but its I.P. number is one! [laughs sheepishly] Right?",Pam,False
43322,7,17,9,"Awwh, you're welcome. [they hug] My pleasure.",Pam,False
43323,7,17,9,"[Pam walks over to him and smiles excitedly while bouncing, Jim imitates her] Can I do something for ya?",Jim,False
43324,7,17,9,I just helped someone out. It feels good.,Pam,False
43325,7,17,9,"Nice. You know, I cleaned our daughter for like, an hour at four a.m. this morning, so...",Jim,False
43326,7,17,9,So you know the feeling.,Pam,False
43327,7,17,10,Special delivery for Dwight K. Schrute.,Michael,False
43328,7,17,10,I didn't order anything.,Dwight,False
43329,7,17,10,And I don't have anything for you. But I do wanna talk to you about something. We have been thinking about where Packer should sit... And we can't just sit around and wait for Creed to die.,Michael,False
43330,7,17,10,Well there's a lot of seats in the annex.,Dwight,False
43331,7,17,10,"So you wouldn't mind permanently relocating, so that Packer can take this desk here. [Jim looks appalled]",Michael,False
43333,7,17,10,"I have been sitting here for ten years, Michael.",Dwight,False
43335,7,17,10,No it is not.,Dwight,False
43337,7,17,10,[Grunting as he crawls under Dwight's desk. Dwight follows] Let's look at this.,Michael,False
43339,7,17,10,I don't wanna move desks!,Dwight,False
43340,7,17,10,Don't be a baby! Okay! There it is. Packer was here and so was your mom! [Todd starts humping Dwight and Michael who are still under the desk.,Michael,False
43341,7,17,10,Do I have any say in this?!,Jim,False
43342,7,17,10,No!,Michael,False
43344,7,17,11,"[in the annex, moving into his new desk. Holds up a red tray with rocks on it] Hey, who's dirt box is this?",Dwight,False
43346,7,17,11,"What do you grow in here, bullcrap? [puts the tray into the garbage]",Dwight,False
43347,7,17,11,"[walking into the annex with Jim] Hey, um...",Pam,False
43350,7,17,11,"Whoa, pull it back. Uhm, why did you hire Todd Packer?",Jim,False
43352,7,17,11,He's seriously awful!,Pam,False
43355,7,17,11,[Pam starts nodding in agreement] Why are you nodding?,Jim,False
43356,7,17,11,United front...,Pam,False
43362,7,17,11,"Well, I mean he humped Michael.",Jim,False
43364,7,17,12,"[looking at his computer, gasps] Hey! Hey you guys! The Armeth Regado video is up, gather around! [no one moves] Check it out! This guy's on a full beam reach. [watching a sailing video on his computer] They're hiking out like mad! Lock 'em up! Lock 'em up! Nice job! Ughh. [computer is frozen, taps the top of it] This computer's a hunk of jjunk.",Andy,False
43366,7,17,12,Where did you get this?!,Andy,False
43368,7,17,12,"This is a sick computer! Gwen Stefani has this computer! [to Pam, in a fake British accent] Uhhh, Pamela! What does a guy have to do to get, ahem, one of them?",Andy,False
43369,7,17,12,You have a computer Andy.,Pam,False
43370,7,17,12,"Yeah, but if you donated my computer to Africa, it would become world famous as the slowest computer in Africa. So...",Andy,False
43371,7,17,12,"Ok, but listen. We just don't have the budget for it. Okay? Reception needed a computer so we got one.",Pam,False
43372,7,17,12,"Well Andy's desk needs a computer. And, I mean, it's just kinda a coincidence that I work there, but...",Andy,False
43373,7,17,12,"Yes, but Reception is a one person department. If I get you a new computer I have to get one for everyone in sales. For Dwight, for Stanley, it would be crazy.",Pam,False
43375,7,17,12,"I'm not asking for one, I need it.",Andy,False
43377,7,17,12,"Phyllis, no body is handing anything out.",Andy,False
43378,7,17,12,"See, this is what I'm talking about.",Pam,False
43379,7,17,12,What are you gonna play mange on faster?,Andy,False
43380,7,17,12,Sorry Andy.,Pam,False
43382,7,17,13,[giggling] Mean but good!,Kevin,False
43386,7,17,13,"Hey, your life is so insane! You should write a book!",Kevin,False
43388,7,17,13,I do know how to read though!,Kevin,False
43390,7,17,13,"[Todd leaves. Kevin laughs uncertainly] He's right. I mean, I could lose some weight.",Kevin,False
43391,7,17,13,"Kevin, in sumo culture, you'd be considered a promising up and comer.",Dwight,False
43392,7,17,14,"[walking through the office, notices Andy with Erin's computer set up at his desk] What the heck! Why do you have Erin's computer!",Pam,False
43393,7,17,14,"It's crazy, right? Erin just wanted me to have it, so we switched.",Andy,False
43394,7,17,14,What? Erin is that true?,Pam,False
43396,7,17,14,"Erin, it's not up to you. This computer was for reception! Okay? It's not yours to give away.",Pam,False
43397,7,17,14,"Pam, when I'm freaking out, I just sorta step back and-",Andy,False
43398,7,17,14,"I'm not freaking out, Andy.",Pam,False
43399,7,17,14,#NAME?,Andy,False
43400,7,17,14,"Andy, why should she have your crappy computer?",Pam,False
43401,7,17,14,That's interesting. So you also think my computer is crappy.,Andy,False
43402,7,17,14,Switch the computers back Andy.,Pam,False
43403,7,17,14,Seriously?,Andy,False
43404,7,17,14,Seriously.,Pam,False
43405,7,17,14,Pam! Come on!,Andy,False
43406,7,17,14,Now please.,Pam,False
43407,7,17,14,Fine! [the office goes back to their work] Please make sure no one is humping me!,Andy,False
43409,7,17,14,Best day ever. Best day ever!,Michael,False
43411,7,17,14,"Question, should I get stripes shaved on the side of my head?",Michael,False
43413,7,17,14,Please.,Michael,False
43415,7,17,14,"Yeah, You love him right? [Holly seems unsure] You love him. I can tell.",Michael,False
43417,7,17,14,"No. Not me, him.",Michael,False
43421,7,17,14,"Whoa! Look, are you jealous of him? Because you think he's funnier than you? Oh honey...",Michael,False
43423,7,17,14,He's funnier than me.,Michael,False
43425,7,17,14,So I'm less funny than not funny at all?,Michael,False
43428,7,17,14,[seems taken aback] Uhm...,Michael,False
43430,7,17,14,That's insane!,Michael,False
43434,7,17,15,Yeah.,Jim,False
43436,7,17,15,[continues working],Jim,False
43437,7,17,15,"[walks towards Todd] Hey Packer, I made you some hot chocolate.",Dwight,False
43439,7,17,15,Cause I wanna let bygones be bygones. Show you I'm cool. You're the new guy. It's cold out. I made too much. I got this awesome hot chocolate recipe from my wife.,Dwight,False
43440,7,17,15,That's a lot of reasons! [suspicious],Jim,False
43441,7,17,15,Drink it!,Dwight,False
43443,7,17,15,[interrupts Dwight trying to force feed Todd] Can I talk to you a second?,Jim,False
43444,7,17,16,"So, this hot chocolate thing.",Jim,False
43445,7,17,16,None of your business.,Dwight,False
43446,7,17,16,"Well, you know you can't actually poison him.",Jim,False
43447,7,17,16,"It wasn't poison Jim, it was a laxative. People take laxatives all the time. This is just, a lot more of a laxative. Let me handle this.",Dwight,False
43448,7,17,16,I really think we should join forces on this one.,Jim,False
43449,7,17,16,Really.,Dwight,False
43450,7,17,16,"What do we think, what would drive him crazy.",Jim,False
43451,7,17,16,I know.,Dwight,False
43452,7,17,16,Here we go.,Jim,False
43453,7,17,16,"Pepto-Bismol, in his hot chocolate.",Dwight,False
43454,7,17,16,"You've gotta stop with the hot chocolate stuff. I was thinking we can jam his drawers, so they only comes out two inches, then he can see everything in them but he can't get to them.",Jim,False
43455,7,17,16,[mocking] Ooh does Edgar Allan Poe know about that one? So sinister! That wouldn't annoy a person at all! Where do you come up with this stuff?,Dwight,False
43456,7,17,16,"Okay! Well this isn't my best, but call Froggy101, say that we're the tour manager for Justin Bieber, and we're giving away free tickets, we give him a number to call for the tickets, and it's his own number.",Jim,False
43457,7,17,16,Who is Justice Beaver?,Dwight,False
43458,7,17,16,He... It's a crime fighting beaver.,Jim,False
43459,7,17,16,Why don't you write up your best forty ideas and e-mail them to me. Can you do that?,Dwight,False
43460,7,17,16,"Absolutely, I'll e-mail you a hundred.",Jim,False
43461,7,17,16,"Yeah, write up your list of one hundred, edit it down to your top forty, then e-mail it to me, and I'll read it over.",Dwight,False
43462,7,17,17,Pam. Can I talk to you in private?,Andy,False
43463,7,17,17,I don't know if there's really a private place in this office.,Pam,False
43464,7,17,17,Well they put a sign-up sheet on the conference room and I signed us up for three mods. A mod is five minutes. And it started two minutes ago.,Andy,False
43465,7,17,17,[looking confused] You did that?,Pam,False
43466,7,17,17,Can we talk about this in the meeting? Because we're a little late.,Andy,False
43467,7,17,17,Okay. [walks to conference room with Andy and stares at the sign up sheet with wonder] When did people sign-,Pam,False
43468,7,17,17,"Mind if I close the door? [after shutting door in the conference room] What you did out there, earlier, was totally un-cool.",Andy,False
43469,7,17,17,"Well what was I supposed to do, let you walk all over me?",Pam,False
43470,7,17,17,You humiliated me in front of every body!,Andy,False
43471,7,17,17,"Okay, well I didn't think about it like that. It's just, I can't do anything about it. I can't replace that one unless that computer breaks.",Pam,False
43472,7,17,17,"I mean, it's pretty broken already.",Andy,False
43473,7,17,17,"Yeah, well if it breaks all the way I can get you a new one.",Pam,False
43474,7,17,17,[looks at her knowingly] Pretty sneaky sis. [knocking on conference room door],Andy,False
43476,7,17,18,"[to Jim, the two are alone in the annex] There are over four hundred of these! [indicating a packet of paper]",Dwight,False
43477,7,17,18,Yeah I couldn't cut it down.,Jim,False
43478,7,17,18,"They're all good. So good! Number three: eat a frog. That sounds promising. Number four: eat a dog. I don't know, um, from practical stand point-",Dwight,False
43479,7,17,18,One thirty-five. Did you like one thirty-five?,Jim,False
43480,7,17,18,"Eat a brog. Maybe it's because I didn't understand it. I just had a couple of notes, let me grab a pen. [Dwight tries to open up a drawer on his desk but it only goes out two inches] Damn it. Gah! Just when we were getting going.",Dwight,False
43481,7,17,19,"[Andy is seen clicking random things and warning boxes pop up. He pours coffee on his keyboard, puts bologna with mustard in his CD drive, and many other computer harming things] Allow all cookies? Why certainly! Pop-ups? Yes please! Bit torrent streaming from a Somalian music website? Yeah! Why not? [mock baby voice] Oh I hope you don't get sick Mr. Computer. [computer voice] Why are you doing this to me Andy? [normal voice again] Because I hate your programs!",Andy,False
43483,7,17,20,"And you made Hank smile, that doesn't happen often. You're very charming. That is something you should take upstairs, and use on people that really matter. [Hank looks irritated again]",Michael,False
43485,7,17,20,"I don't know, Holly mentioned that there were some complaints. And that you had said some things about Kevin.",Michael,False
43487,7,17,20,Yeah.,Michael,False
43489,7,17,20,I guess you said something weird about your daughter?,Michael,False
43491,7,17,20,"You've been on the road a long time. And you've been an outdoor cat. And now you have to be an indoor cat, so you can't be peeing all over the walls.",Michael,False
43493,7,17,20,No it isn't.,Michael,False
43495,7,17,20,"Yeah, a little bit.",Michael,False
43497,7,17,20,I won't.,Michael,False
43498,7,17,21,"[Michael and Todd are walking into the office] Okay, every body. I need you to see this. Because maybe there is somebody here that you all underestimated, who will surprise you. Todd Packer, is going to apologize. Kevin! Front and center, come here.",Michael,False
